,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Hardware Number,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
,,,,,LowLimit,0.05,22.8,4.75,3.135,1.337,1.262,22.8,0,Passed,,Passed,,,,,,,,,,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,,,Passed,Passed,2250,,Passed,,Passed,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9900,9900,9900,9900,9900,9900,9900,9900,9900,9.85,-0.10,9.50,-0.25,79.20,9.50,9.50,9900,9.50,9900,Passed,Passed,9.50,-0.05,Passed,1000,1000,1000,1000,Passed,Passed,Passed,Passed,1000,1000,1000,Passed,-100,-100,-100,Passed,Passed,Passed,Passed,Passed,30000,Passed,Passed,Passed,,Passed,Passed,Passed,Passed,,,,,,,,Passed,Passed
,,,,,HighLimit,0.3,25.2,5.25,3.465,1.363,1.288,25.2,24,Passed,,Passed,,,,,,,,,,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,,,Passed,Passed,2750,,Passed,,Passed,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10100,10100,10100,10100,10100,10100,10100,10100,10100,10.15,0.10,10.75,0.25,80.80,10.10,10.15,10100,10.15,10100,Passed,Passed,10.20,1.00,Passed,100000,100000,100000,100000,Passed,Passed,Passed,Passed,100000,100000,100000,Passed,1000,1000,1000,Passed,Passed,Passed,Passed,Passed,40000,Passed,Passed,Passed,,Passed,Passed,Passed,Passed,,,,,,,,Passed,Passed
,,,,,Units,A,VDC,VDC,VDC,VDC,VDC,VDC,VDC,,,,,,,,,,,,,,,,,,,,,,,,,,,mV,,,,,Lm,Lm,Lm,Lm,Lm,Lm,Lm,Lm,Lm,Lm,Lm,Lm,Lm,VAC,VAC,VAC,VAC,VAC,VAC,VAC,VAC,VAC,VAC,VAC,VAC,VAC,Lm,Lm,Lm,Lm,Lm,Lm,Lm,Lm,Lm,Lm,Lm,Lm,Lm,VAC,VAC,VAC,VAC,VAC,VAC,VAC,VAC,VAC,VAC,VAC,VAC,VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ohms,Ohms,Ohms,Ohms,Ohms,Ohms,Ohms,Ohms,Ohms,VDC,VDC,mADC,mADC,Hz,VDC,mADC,Ohms,mADC,Ohms,,,VDC,VDC,,Lm,Lm,Lm,Lm,,,,,Lm,Lm,Lm,,Lm,Lm,Lm,,,,,,Hz,,,,,,,,,,,,,,,,,
SN,Date,CycleTime,Nest,Status,FirstFail
S230703621,16/02/2023 09:07:37 a. m.,0.00s,2,Failed,LED3 Test OFF,0.176865,23.7653012,5.01060523,3.3251935,1.34600198,1.27075078,23.7652582,1.97763789,Passed,400311901,Passed,014501,0288FFE8803F0B379C66FFFD,0289FFED80360B379C570010,028AFFEF80280B329C4C001F,028BFFE280270B219C50002E,028CFFE5800C0B1E9C460038,028DFFE780260B269C49002F,028EFFE680180B239C420044,028FFFE980220B249C40003E,0290FFE780230B229C39004C,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028545140019573B00139C7300172704,02929C60,Passed,Passed,2501.9772,0286D9A377870B676E0A000489FF0003,Passed,02876E800008,Passed,52570,39822,55873,49187,68210,49089,60589,58537,47505,58031,64384,36407,18651,23.8797599,23.8798751,23.8799106,23.8819233,23.8820194,23.8820632,23.8818602,23.8820715,23.8822179,23.881062,23.8808516,23.8832799,23.8833343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219843352,0.248135704,0.257491796,0.247457828,0.220973231,0.235220625,0.231555129,0.23948029,0.358765205,0.385750192,0.248134654,0.206947557,0.212737591,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,10000,9999,10000,10000,10000,10001,10000,10000,10.06,0.01,9.93,0.01,80.00,9.99,10.01,9996,10.01,10001,Passed,Passed,9.97,0.01,Passed,20087,31305,7733,13359,Passed,Passed,Passed,Passed,99999,99999,51326,Passed,74558,0,0,,,,,,,,,,,,,,,,,,,,,,,
S230703509,16/02/2023 09:09:54 a. m.,585.82s,1,Passed,,0.178101,23.7751031,5.01137352,3.32278087,1.35364189,1.28039131,23.7764845,2.04162983,Passed,400311901,Passed,014501,0288FFF280300B319C3FFFEC,0289FFF280320B339C41FFED,028AFFF280380B329C41FFEA,028BFFE5800B0B1E9C41FFFD,028CFFE780140B1E9C40FFFB,028DFFE680200B259C3EFFFA,028EFFE6802C0B269C40FFFB,028FFFEC80200B259C3EFFF9,0290FFE8800F0B1F9C3EFFFB,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544DC001756F400139C4400152717,02929C33,Passed,Passed,2499.15662,0286D9D777970B676E2D00038A200002,Passed,02876DE00007,Passed,37892,54854,30359,66661,47611,51850,64572,61340,14427,42282,9121,47977,62170,23.826024,23.8265509,23.8277972,23.8299406,23.8311656,23.8317597,23.8317743,23.8325433,23.8329585,23.8305566,23.8317213,23.8341486,23.834408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791228388,0.851925643,0.414121578,0.221718102,0.223140697,0.226558765,0.294635859,0.266034153,0.427328768,0.259800604,0.267215119,0.252283439,0.25355225,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9999,9997,9998,9998,10000,9999,9997,9999,10.06,0.01,9.87,0.03,80.00,10.00,10.01,9998,10.01,10019,Passed,Passed,10.00,0.01,Passed,27090,58662,33184,31073,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.4375,Passed,Passed,Passed,00:12:EA:11:07:C7,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230703562,16/02/2023 09:21:28 a. m.,541.66s,2,Passed,,0.177475,23.7472872,5.00667428,3.32198968,1.35409073,1.27256116,23.7472679,1.99815107,Passed,400311901,Passed,014501,0288FFED802A0B349C61FFF7,0289FFEF80360B379C5EFFFB,028AFFF1801B0B309C5CFFFF,028BFFE680140B1E9C5D000F,028CFFE8801B0B219C590015,028DFFEB80200B249C5A0011,028EFFE8802C0B259C5C000F,028FFFEC802B0B269C5C000B,0290FFE880320B259C59000F,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028545170017574100129C74000B26FD,02929C5A,Passed,Passed,2501.64134,0286D9C777A70B6A6E3900048A2F0002,Passed,02876EA30008,Passed,54892,41658,60561,54854,51807,52941,60589,62534,50331,62790,63169,42076,21980,23.8761016,23.8763695,23.8766908,23.8784547,23.8786898,23.8788819,23.8789295,23.8788633,23.8789966,23.877738,23.8778624,23.8800643,23.8800537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239122449,0.265597117,0.273940922,0.257406166,0.228561618,0.239777939,0.233434968,0.37133162,0.358710929,0.339169415,0.238658794,0.198526339,0.195836349,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9998,9999,9997,9998,9998,9999,9998,9999,10.05,0.01,9.96,0.00,80.00,9.99,10.01,9978,10.01,9998,Passed,Passed,10.01,0.01,Passed,21055,29869,7733,15442,Passed,Passed,Passed,Passed,99999,99999,50051,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.0689,Passed,Passed,Passed,00:12:EA:11:07:C8,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230703621,16/02/2023 09:21:36 a. m.,549.69s,1,Passed,,0.173569,23.7717188,5.01054218,3.32503264,1.34615575,1.27089904,23.7729149,2.02125348,Passed,400311901,Passed,014501,0288FFED80360B339C6CFFEC,0289FFEE80340B369C6CFFEF,028AFFEE80250B319C6DFFEC,028BFFDD80220B229C6CFFFF,028CFFDF800B0B1D9C6CFFFC,028DFFE180210B249C6BFFFB,028EFFE180130B209C6DFFFA,028FFFE6801B0B259C6DFFF8,0290FFE280220B229C6BFFFC,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028545140019573700149C7100152709,02929C5D,Passed,Passed,2501.83437,0286D9A177850B676E0F000289FE0004,Passed,02876E870008,Passed,38636,55187,33078,68599,47926,59183,68052,69000,15442,47716,13631,44482,57512,23.8497399,23.849715,23.8500489,23.8516816,23.8517729,23.8518583,23.8518824,23.8518885,23.8519723,23.8493997,23.8506888,23.8525669,23.852911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214301491,0.215393671,0.229273404,0.251144104,0.263228688,0.261738569,0.323369366,0.293119884,0.454480412,0.279640183,0.28397789,0.266799318,0.262831163,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10000,10000,10002,10001,10001,10000,10001,10000,10.06,0.01,9.94,0.01,80.00,10.00,10.01,9998,10.01,10002,Passed,Passed,9.97,0.01,Passed,28854,53023,31421,26948,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.5702,Passed,Passed,Passed,00:12:EA:11:07:C9,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230702812,16/02/2023 09:32:06 a. m.,0.00s,2,Failed,Rotary Switch Test,0.177521,23.8253433,4.98823637,3.33723081,1.34621445,1.26886546,23.8248497,2.05408934,Passed,400311901,Passed,014501,0288FFDB80450B349C2BFFED,0289FFE680410B369C2AFFF2,028AFFE880290B309C33FFE9,028BFFD880190B1D9C2B0000,028CFFDE80320B249C2CFFFE,028DFFDF802D0B259C26FFFE,028EFFE180270B249C2AFFFC,028FFFE4802E0B259C28FFFC,0290FFE480230B229C28FFFC,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B50017571000149C2E001C26F7,02929C22,Passed,Passed,2498.14501,0286DADF781C0B736E3900038A390002,Passed,02876ECF0008,Passed,55515,43411,59122,57805,52319,52695,65464,62637,52859,62739,62117,39745,20673,23.8704628,23.8707499,23.8708565,23.8726265,23.8726686,23.8727491,23.8728713,23.8730019,23.8729315,23.8717185,23.8717193,23.8740108,23.873948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136444805,0.1467079,0.164934966,0.153073638,0.138514125,0.152014945,0.148376745,0.137077102,0.145953325,0.115144445,0.101608229,0.113369981,0.140227823,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9991,9994,9995,9994,9996,9995,9997,9996,9997,10.04,0.00,10.04,0.00,80.00,9.99,10.01,9997,10.01,9998,Passed,Passed,10.04,0.01,Passed,21243,30719,8089,13359,Passed,Passed,Passed,Passed,99999,99999,49527,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230703558,16/02/2023 09:36:01 a. m.,572.29s,1,Passed,,0.176773,23.7908928,5.02832811,3.34390885,1.34899726,1.27211098,23.7926737,2.02221569,Passed,400311901,Passed,014501,0288FFEE80080B2B9C54FFEE,0289FFF280060B2D9C57FFED,028AFFEF80070B2B9C53FFF0,028BFFE37FF70B1C9C540000,028CFFE57FF60B1A9C53FFFE,028DFFE67FFC0B1E9C51FFFD,028EFFE67FF60B1B9C53FFFE,028FFFEC7FFB0B209C53FFFA,0290FFE87FFE0B1C9C50FFFF,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544FF0014572100109C5B001126FC,02929C49,Passed,Passed,2500.58484,0286DBA478940B7F6E18000289F60003,Passed,02876E430009,Passed,38879,50191,39119,63442,50744,56777,61852,59153,13900,44234,13631,44172,57870,23.8449484,23.8450299,23.8448924,23.8462435,23.8461701,23.8458453,23.8451793,23.8449332,23.8443705,23.8413985,23.8424238,23.844201,23.8438708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466178901,0.117951792,0.122579758,0.135276849,0.127297826,0.113365727,0.164122897,0.138524435,0.226674826,0.105641358,0.114855832,0.102982692,0.108997239,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10000,9999,10001,10000,10000,10000,10000,10000,10.11,0.01,10.12,0.00,80.00,10.00,10.02,9996,10.01,10010,Passed,Passed,10.03,0.01,Passed,26516,52150,30719,27231,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.5239,Passed,Passed,Passed,00:12:EA:11:07:CA,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
